train_no,train_name,journey_date,day_of_week,is_holiday,season,station_code,station_name,lat,lon,seq,distance_km,scheduled_arrival,scheduled_departure,historical_avg_delay_min,simulated_delay_min,simulated_cancelled_flag,previous_station_delay,distance_remaining,number_of_stops_remaining,temperature_c,precipitation_mm,visibility_m
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,JHL,JAKHAL JN.,29.8018131127,75.8245009833,11,185.0,01:02:00,01:04:00,15.0,11.3,False,9.0,1728.0,43,29.0,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,TUN,TOHANA,29.7266,75.904581,12,197.0,01:15:00,01:17:00,15.0,8.9,False,11.3,1716.0,42,28.9,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,NRW,NARWANA JN.,29.588632,76.109286,13,223.0,01:37:00,01:39:00,21.0,22.3,False,8.9,1690.0,41,28.4,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,JIND,JIND JN,29.328876,76.28961699999999,14,257.0,02:07:00,02:10:00,0.0,71.3,False,22.3,1656.0,40,28.7,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,ROK,ROHTAK JN.,28.890904,76.57955000000001,15,314.0,02:58:00,03:00:00,15.0,56.5,False,71.3,1599.0,39,28.6,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,BGZ,BAHADURGARH,28.700863,76.930886,16,354.0,03:28:00,03:30:00,18.0,38.1,False,56.5,1559.0,38,28.3,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,SSB,SHAKUR BASTI,28.680227328700003,77.1299115857,17,374.0,04:06:00,04:08:00,14.0,18.4,False,38.1,1539.0,37,28.9,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,DKZ,DELHI-KISHAN,28.664732,77.201256,18,381.0,04:21:00,04:23:00,17.0,96.0,False,18.4,1532.0,36,29.1,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,NDLS,NEW DELHI,28.642314,77.22000399999999,19,385.0,04:45:00,05:15:00,15.0,43.0,False,96.0,1528.0,35,29.1,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,FDB,FARIDABAD,28.411473,77.30734799999999,20,410.0,05:42:00,05:44:00,25.0,17.4,False,43.0,1503.0,34,28.2,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,KSV,KOSI KALAN,27.788551,77.445999,21,481.0,06:57:00,06:59:00,29.0,20.9,False,17.4,1432.0,33,27.8,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,MTJ,MATHURA JN.,27.480145,77.67311699999999,22,522.0,07:37:00,07:40:00,42.0,28.0,False,20.9,1391.0,32,28.1,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,RKM,RAJA-KI-MAND,27.193811,77.996613,23,572.0,08:14:00,08:16:00,54.0,36.9,False,28.0,1341.0,31,28.4,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,AGC,AGRA CANTT,27.157992,77.990153,24,576.0,08:30:00,08:35:00,48.0,43.0,False,36.9,1337.0,30,28.4,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,DHO,DHAULPUR,26.697592,77.90604900000001,25,629.0,09:33:00,09:35:00,27.0,17.5,False,43.0,1284.0,29,28.6,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,MRA,MORENA,26.500504,78.003442,26,645.0,09:58:00,10:00:00,23.0,7.2,False,17.5,1268.0,28,28.6,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,GWL,GWALIOR JN,26.216483,78.18229199999999,27,683.0,10:31:00,10:36:00,0.0,68.5,False,7.2,1230.0,27,29.0,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,DBA,DABRA,25.881197,78.331015,28,725.0,11:13:00,11:15:00,37.0,54.7,False,68.5,1188.0,26,28.6,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,DAA,DATIA,25.641070000000003,78.456356,29,756.0,11:40:00,11:42:00,48.0,47.3,False,54.7,1157.0,25,28.2,0.1,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,JHS,JHANSI JN,25.443585,78.55298499999999,30,780.0,12:25:00,12:35:00,10.0,29.2,False,47.3,1133.0,24,28.4,0.1,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,BAB,BABINA,25.237832,78.451748,31,804.0,12:58:00,13:00:00,33.0,13.9,False,29.2,1109.0,23,27.1,1.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,LAR,LALITPUR,24.688222,78.395791,32,869.0,13:45:00,13:47:00,43.0,28.6,False,13.9,1044.0,22,26.6,5.1,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,BINA,BINA,24.1709735,78.1831998,33,932.0,14:45:00,14:50:00,34.0,29.3,False,28.6,981.0,21,26.7,1.4,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,BAQ,GANJ BASODA,23.845347,77.944826,34,977.0,15:24:00,15:25:00,43.0,48.4,False,29.3,936.0,20,26.9,3.4,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,BHS,VIDISHA,23.5222886,77.8148356,35,1017.0,15:52:00,15:54:00,51.0,26.7,False,48.4,896.0,19,27.3,0.4,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,BPL,BHOPAL,23.266884384300003,77.4131428577,36,1070.0,16:50:00,16:55:00,0.0,34.1,False,26.7,843.0,18,26.8,2.4,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,HBJ,HABIBGANJ,23.221979,77.43942899999999,37,1076.0,17:07:00,17:09:00,10.0,19.3,False,34.1,837.0,17,26.7,0.3,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,HBD,HOSHANGABAD,22.75274,77.715594,38,1144.0,18:13:00,18:15:00,10.0,21.1,False,19.3,769.0,16,27.9,3.4,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,ET,ITARSI,22.608258,77.767128,39,1162.0,18:35:00,18:45:00,50.0,27.0,False,21.1,751.0,15,28.4,1.1,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,BPF,BANAPURA,22.4703575471,77.4807316095,40,1195.0,19:11:00,19:13:00,61.0,89.4,False,27.0,718.0,14,28.7,1.2,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,HD,HARDA,22.338414,77.10084,41,1237.0,19:42:00,19:44:00,70.0,58.8,False,89.4,676.0,13,28.8,0.5,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,KKN,KHIRKIYA,22.166444,76.85944699999999,42,1269.0,20:09:00,20:11:00,75.0,145.7,False,58.8,644.0,12,29.1,5.4,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,KNW,KHANDWA JN.,21.823596,76.353227,43,1345.0,21:40:00,21:45:00,39.0,54.6,False,145.7,568.0,11,29.1,1.3,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,BAU,BURHANPUR,21.3343976,76.1986787,44,1414.0,22:33:00,22:35:00,0.0,24.9,False,54.6,499.0,10,29.7,5.6,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,BSL,BHUSAVAL JN.,21.0472812,75.78867170000001,45,1469.0,23:25:00,23:35:00,52.0,13.8,False,24.9,444.0,9,29.7,0.2,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,JL,JALGAON JN.,21.018115,75.56287499999999,46,1493.0,23:59:00,00:01:00,49.0,57.2,False,13.8,420.0,8,30.0,6.3,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,CSN,CHALISGAON J,20.464109,74.999049,47,1585.0,00:59:00,01:01:00,57.0,45.5,False,57.2,328.0,7,29.4,4.8,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,MMR,MANMAD JN.,20.249887,74.438305,48,1653.0,01:50:00,01:55:00,65.0,138.3,False,45.5,260.0,6,28.9,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,NK,NASIK ROAD,19.947627,73.841897,49,1726.0,02:45:00,02:50:00,62.0,64.6,False,138.3,187.0,5,27.0,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,DVL,DEVLALI,19.897509,73.83729,50,1731.0,02:58:00,03:00:00,10.0,34.4,False,64.6,182.0,4,26.7,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,IGP,IGATPURI,19.694053,73.56237899999999,51,1776.0,04:25:00,04:30:00,10.0,21.0,False,34.4,137.0,3,26.0,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,KYN,KALYAN JN,19.234716,73.12974,52,1859.0,06:20:00,06:25:00,47.0,39.4,False,21.0,54.0,2,29.7,0.2,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,DR,DADAR,19.017179,72.842972,53,1904.0,07:02:00,07:05:00,51.0,48.1,False,39.4,9.0,1,28.5,0.0,
12138,PUNJAB MAIL,2023-04-26,Wednesday,False,Summer,CSMT,CST-MUMBAI,,,54,1913.0,07:35:00,07:35:00,36.0,55.1,False,48.1,0.0,0,,,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,FZR,FIROZPUR CAN,30.942486,74.61843900000001,1,0.0,21:40:00,21:40:00,0.0,14.7,False,0.0,1913.0,53,25.5,0.3,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,FDK,FARIDKOT,30.682857,74.76137999999999,2,32.0,22:05:00,22:07:00,12.0,19.5,False,14.7,1881.0,52,25.5,0.3,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,KKP,KOT KAPURA J,30.578496,74.818173,3,44.0,22:23:00,22:25:00,16.0,18.3,False,19.5,1869.0,51,25.4,1.5,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,GJUT,GANGSAR JAIT,30.445082000000003,74.87951100000001,4,60.0,22:38:00,22:40:00,14.0,18.7,False,18.3,1853.0,50,25.9,0.5,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,GNA,GONIANA,30.318715,74.90948,5,75.0,22:54:00,22:56:00,13.0,7.7,False,18.7,1838.0,49,25.7,3.1,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,BTI,BATHINDA JN,30.209488,74.932083,6,87.0,23:25:00,23:35:00,6.0,11.6,False,7.7,1826.0,48,25.7,2.7,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,MAUR,MAUR,30.062746,75.22772,7,121.0,00:01:00,00:03:00,13.0,17.7,False,11.6,1792.0,47,25.4,0.8,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,MSZ,MANSA,29.989695,75.402584,8,140.0,00:18:00,00:20:00,15.0,7.2,False,17.7,1773.0,46,24.7,0.6,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,BLZ,BUDHLADA,29.9217422,75.5496866,9,156.0,00:33:00,00:35:00,16.0,2.6,False,7.2,1757.0,45,24.6,1.7,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,BRZ,BARETA,29.859333900000003,75.69240260000001,10,171.0,00:47:00,00:49:00,18.0,13.1,False,2.6,1742.0,44,24.3,5.0,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,JHL,JAKHAL JN.,29.8018131127,75.8245009833,11,185.0,01:02:00,01:04:00,15.0,77.0,False,13.1,1728.0,43,24.5,4.5,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,TUN,TOHANA,29.7266,75.904581,12,197.0,01:15:00,01:17:00,15.0,30.5,False,77.0,1716.0,42,25.1,1.5,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,NRW,NARWANA JN.,29.588632,76.109286,13,223.0,01:37:00,01:39:00,21.0,69.0,False,30.5,1690.0,41,24.0,1.5,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,JIND,JIND JN,29.328876,76.28961699999999,14,257.0,02:07:00,02:10:00,0.0,26.0,False,69.0,1656.0,40,23.7,8.6,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,ROK,ROHTAK JN.,28.890904,76.57955000000001,15,314.0,02:58:00,03:00:00,15.0,19.1,False,26.0,1599.0,39,23.6,6.6,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,BGZ,BAHADURGARH,28.700863,76.930886,16,354.0,03:28:00,03:30:00,18.0,18.9,False,19.1,1559.0,38,24.1,1.4,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,SSB,SHAKUR BASTI,28.680227328700003,77.1299115857,17,374.0,04:06:00,04:08:00,14.0,20.5,False,18.9,1539.0,37,24.4,3.3,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,DKZ,DELHI-KISHAN,28.664732,77.201256,18,381.0,04:21:00,04:23:00,17.0,8.4,False,20.5,1532.0,36,24.6,1.5,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,NDLS,NEW DELHI,28.642314,77.22000399999999,19,385.0,04:45:00,05:15:00,15.0,5.8,False,8.4,1528.0,35,24.6,1.5,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,FDB,FARIDABAD,28.411473,77.30734799999999,20,410.0,05:42:00,05:44:00,25.0,12.3,False,5.8,1503.0,34,25.1,0.6,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,KSV,KOSI KALAN,27.788551,77.445999,21,481.0,06:57:00,06:59:00,29.0,14.2,False,12.3,1432.0,33,25.7,0.0,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,MTJ,MATHURA JN.,27.480145,77.67311699999999,22,522.0,07:37:00,07:40:00,42.0,21.2,False,14.2,1391.0,32,25.5,0.2,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,RKM,RAJA-KI-MAND,27.193811,77.996613,23,572.0,08:14:00,08:16:00,54.0,106.8,False,21.2,1341.0,31,25.9,2.1,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,AGC,AGRA CANTT,27.157992,77.990153,24,576.0,08:30:00,08:35:00,48.0,72.6,False,106.8,1337.0,30,25.9,2.1,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,DHO,DHAULPUR,26.697592,77.90604900000001,25,629.0,09:33:00,09:35:00,27.0,49.0,False,72.6,1284.0,29,25.1,0.9,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,MRA,MORENA,26.500504,78.003442,26,645.0,09:58:00,10:00:00,23.0,25.2,False,49.0,1268.0,28,25.4,1.2,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,GWL,GWALIOR JN,26.216483,78.18229199999999,27,683.0,10:31:00,10:36:00,0.0,10.9,False,25.2,1230.0,27,25.2,3.5,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,DBA,DABRA,25.881197,78.331015,28,725.0,11:13:00,11:15:00,37.0,33.3,False,10.9,1188.0,26,24.8,8.8,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,DAA,DATIA,25.641070000000003,78.456356,29,756.0,11:40:00,11:42:00,48.0,59.9,False,33.3,1157.0,25,24.8,4.6,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,JHS,JHANSI JN,25.443585,78.55298499999999,30,780.0,12:25:00,12:35:00,10.0,48.4,False,59.9,1133.0,24,24.8,3.1,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,BAB,BABINA,25.237832,78.451748,31,804.0,12:58:00,13:00:00,33.0,97.6,False,48.4,1109.0,23,24.0,6.7,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,LAR,LALITPUR,24.688222,78.395791,32,869.0,13:45:00,13:47:00,43.0,68.4,False,97.6,1044.0,22,23.7,3.1,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,BINA,BINA,24.1709735,78.1831998,33,932.0,14:45:00,14:50:00,34.0,48.5,False,68.4,981.0,21,23.8,3.4,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,BAQ,GANJ BASODA,23.845347,77.944826,34,977.0,15:24:00,15:25:00,43.0,61.4,False,48.5,936.0,20,23.7,6.7,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,BHS,VIDISHA,23.5222886,77.8148356,35,1017.0,15:52:00,15:54:00,51.0,63.9,False,61.4,896.0,19,23.3,7.2,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,BPL,BHOPAL,23.266884384300003,77.4131428577,36,1070.0,16:50:00,16:55:00,0.0,46.3,False,63.9,843.0,18,22.5,4.4,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,HBJ,HABIBGANJ,23.221979,77.43942899999999,37,1076.0,17:07:00,17:09:00,10.0,24.2,False,46.3,837.0,17,22.5,3.7,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,HBD,HOSHANGABAD,22.75274,77.715594,38,1144.0,18:13:00,18:15:00,10.0,52.9,False,24.2,769.0,16,24.5,3.1,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,ET,ITARSI,22.608258,77.767128,39,1162.0,18:35:00,18:45:00,50.0,77.4,False,52.9,751.0,15,24.3,5.4,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,BPF,BANAPURA,22.4703575471,77.4807316095,40,1195.0,19:11:00,19:13:00,61.0,51.4,False,77.4,718.0,14,24.8,3.8,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,HD,HARDA,22.338414,77.10084,41,1237.0,19:42:00,19:44:00,70.0,43.3,False,51.4,676.0,13,24.4,8.9,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,KKN,KHIRKIYA,22.166444,76.85944699999999,42,1269.0,20:09:00,20:11:00,75.0,31.9,False,43.3,644.0,12,25.1,1.3,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,KNW,KHANDWA JN.,21.823596,76.353227,43,1345.0,21:40:00,21:45:00,39.0,15.6,False,31.9,568.0,11,25.5,4.4,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,BAU,BURHANPUR,21.3343976,76.1986787,44,1414.0,22:33:00,22:35:00,0.0,59.9,False,15.6,499.0,10,25.3,1.4,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,BSL,BHUSAVAL JN.,21.0472812,75.78867170000001,45,1469.0,23:25:00,23:35:00,52.0,89.0,False,59.9,444.0,9,27.0,2.3,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,JL,JALGAON JN.,21.018115,75.56287499999999,46,1493.0,23:59:00,00:01:00,49.0,47.5,False,89.0,420.0,8,26.5,0.8,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,CSN,CHALISGAON J,20.464109,74.999049,47,1585.0,00:59:00,01:01:00,57.0,67.9,False,47.5,328.0,7,27.2,0.1,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,MMR,MANMAD JN.,20.249887,74.438305,48,1653.0,01:50:00,01:55:00,65.0,45.5,False,67.9,260.0,6,26.3,0.2,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,NK,NASIK ROAD,19.947627,73.841897,49,1726.0,02:45:00,02:50:00,62.0,39.8,False,45.5,187.0,5,25.1,1.3,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,DVL,DEVLALI,19.897509,73.83729,50,1731.0,02:58:00,03:00:00,10.0,21.2,False,39.8,182.0,4,25.0,0.6,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,IGP,IGATPURI,19.694053,73.56237899999999,51,1776.0,04:25:00,04:30:00,10.0,21.5,False,21.2,137.0,3,24.6,0.7,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,KYN,KALYAN JN,19.234716,73.12974,52,1859.0,06:20:00,06:25:00,47.0,60.5,False,21.5,54.0,2,28.7,0.1,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,DR,DADAR,19.017179,72.842972,53,1904.0,07:02:00,07:05:00,51.0,65.9,False,60.5,9.0,1,28.1,0.0,
12138,PUNJAB MAIL,2023-04-30,Sunday,False,Summer,CSMT,CST-MUMBAI,,,54,1913.0,07:35:00,07:35:00,36.0,23.1,False,65.9,0.0,0,,,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,FZR,FIROZPUR CAN,30.942486,74.61843900000001,1,0.0,21:40:00,21:40:00,0.0,8.8,False,0.0,1913.0,53,26.7,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,FDK,FARIDKOT,30.682857,74.76137999999999,2,32.0,22:05:00,22:07:00,12.0,13.8,False,8.8,1881.0,52,27.0,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,KKP,KOT KAPURA J,30.578496,74.818173,3,44.0,22:23:00,22:25:00,16.0,8.7,False,13.8,1869.0,51,26.8,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,GJUT,GANGSAR JAIT,30.445082000000003,74.87951100000001,4,60.0,22:38:00,22:40:00,14.0,16.4,False,8.7,1853.0,50,27.4,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,GNA,GONIANA,30.318715,74.90948,5,75.0,22:54:00,22:56:00,13.0,20.2,False,16.4,1838.0,49,27.9,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,BTI,BATHINDA JN,30.209488,74.932083,6,87.0,23:25:00,23:35:00,6.0,14.0,False,20.2,1826.0,48,28.6,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,MAUR,MAUR,30.062746,75.22772,7,121.0,00:01:00,00:03:00,13.0,13.9,False,14.0,1792.0,47,28.8,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,MSZ,MANSA,29.989695,75.402584,8,140.0,00:18:00,00:20:00,15.0,17.5,False,13.9,1773.0,46,29.1,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,BLZ,BUDHLADA,29.9217422,75.5496866,9,156.0,00:33:00,00:35:00,16.0,15.7,False,17.5,1757.0,45,29.3,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,BRZ,BARETA,29.859333900000003,75.69240260000001,10,171.0,00:47:00,00:49:00,18.0,37.8,False,15.7,1742.0,44,29.4,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,JHL,JAKHAL JN.,29.8018131127,75.8245009833,11,185.0,01:02:00,01:04:00,15.0,27.1,False,37.8,1728.0,43,29.6,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,TUN,TOHANA,29.7266,75.904581,12,197.0,01:15:00,01:17:00,15.0,20.4,False,27.1,1716.0,42,29.8,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,NRW,NARWANA JN.,29.588632,76.109286,13,223.0,01:37:00,01:39:00,21.0,9.5,False,20.4,1690.0,41,29.1,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,JIND,JIND JN,29.328876,76.28961699999999,14,257.0,02:07:00,02:10:00,0.0,6.3,False,9.5,1656.0,40,29.3,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,ROK,ROHTAK JN.,28.890904,76.57955000000001,15,314.0,02:58:00,03:00:00,15.0,15.3,False,6.3,1599.0,39,29.4,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,BGZ,BAHADURGARH,28.700863,76.930886,16,354.0,03:28:00,03:30:00,18.0,5.8,False,15.3,1559.0,38,29.4,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,SSB,SHAKUR BASTI,28.680227328700003,77.1299115857,17,374.0,04:06:00,04:08:00,14.0,7.0,False,5.8,1539.0,37,29.0,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,DKZ,DELHI-KISHAN,28.664732,77.201256,18,381.0,04:21:00,04:23:00,17.0,8.5,False,7.0,1532.0,36,28.9,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,NDLS,NEW DELHI,28.642314,77.22000399999999,19,385.0,04:45:00,05:15:00,15.0,3.0,False,8.5,1528.0,35,28.9,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,FDB,FARIDABAD,28.411473,77.30734799999999,20,410.0,05:42:00,05:44:00,25.0,67.6,False,3.0,1503.0,34,29.0,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,KSV,KOSI KALAN,27.788551,77.445999,21,481.0,06:57:00,06:59:00,29.0,38.2,False,67.6,1432.0,33,29.7,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,MTJ,MATHURA JN.,27.480145,77.67311699999999,22,522.0,07:37:00,07:40:00,42.0,76.6,False,38.2,1391.0,32,29.8,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,RKM,RAJA-KI-MAND,27.193811,77.996613,23,572.0,08:14:00,08:16:00,54.0,74.7,False,76.6,1341.0,31,29.8,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,AGC,AGRA CANTT,27.157992,77.990153,24,576.0,08:30:00,08:35:00,48.0,75.4,False,74.7,1337.0,30,29.8,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,DHO,DHAULPUR,26.697592,77.90604900000001,25,629.0,09:33:00,09:35:00,27.0,29.0,False,75.4,1284.0,29,30.3,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,MRA,MORENA,26.500504,78.003442,26,645.0,09:58:00,10:00:00,23.0,19.9,False,29.0,1268.0,28,32.6,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,GWL,GWALIOR JN,26.216483,78.18229199999999,27,683.0,10:31:00,10:36:00,0.0,25.1,False,19.9,1230.0,27,32.3,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,DBA,DABRA,25.881197,78.331015,28,725.0,11:13:00,11:15:00,37.0,23.3,False,25.1,1188.0,26,31.9,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,DAA,DATIA,25.641070000000003,78.456356,29,756.0,11:40:00,11:42:00,48.0,36.4,False,23.3,1157.0,25,32.4,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,JHS,JHANSI JN,25.443585,78.55298499999999,30,780.0,12:25:00,12:35:00,10.0,46.2,False,36.4,1133.0,24,31.5,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,BAB,BABINA,25.237832,78.451748,31,804.0,12:58:00,13:00:00,33.0,23.2,False,46.2,1109.0,23,31.2,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,LAR,LALITPUR,24.688222,78.395791,32,869.0,13:45:00,13:47:00,43.0,43.5,False,23.2,1044.0,22,31.6,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,BINA,BINA,24.1709735,78.1831998,33,932.0,14:45:00,14:50:00,34.0,83.8,False,43.5,981.0,21,32.2,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,BAQ,GANJ BASODA,23.845347,77.944826,34,977.0,15:24:00,15:25:00,43.0,49.4,False,83.8,936.0,20,31.9,0.0,
12138,PUNJAB MAIL,2023-05-08,Monday,False,Summer,BHS,VIDISHA,23.5222886,77.8148356,35,1017.0,15:52:00,15:54:00,51.0,65.6,False,49.4,896.0,19,31.9,0.0,
